key	key_word	key_deriv	word	type	cz	en	gr	crum	pos	added	updated	created_by	updated_by	key-link	word-parsed	word-parsed-no-ref	word-parsed-no-html	word-parsed-no-ref-no-html	word-title	word-parsed-prettify	type-parsed	gr-parsed	en-parsed	en-parsed-no-html	en-parsed-no-greek	en-parsed-light-greek	en-parsed-link-light-greek	en-parsed-no-greek-no-html	crum-link	crum-page	crum-column	dialect-S	lemma-S	dialect-Sa	lemma-Sa	dialect-Sf	lemma-Sf	dialect-A	lemma-A	dialect-sA	lemma-sA	dialect-B	lemma-B	dialect-F	lemma-F	dialect-Fb	lemma-Fb	dialect-O	lemma-O	dialect-NH	lemma-NH	depth
6538	12	0		99	tr :	tr :		402a	1	2010-07-23	1900-01-01	vagrant		https://pishoyg.github.io/crum/6538.html							HEADER		tr :	tr :	tr :	tr :	tr :	tr :	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=402a	402	a																					0
6539	12	6538	^^^ Jekas	0				402a	2	2010-07-23	1900-01-01	vagrant		https://pishoyg.github.io/crum/6539.html	<i><b>c</b></i> ϫⲉⲕⲁⲥ	<i><b>c</b></i> ϫⲉⲕⲁⲥ	c ϫⲉⲕⲁⲥ	c ϫⲉⲕⲁⲥ	ϫⲉⲕⲁⲥ (c)	ϫⲉⲕⲁⲥ (c)	-								https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=402a	402	a	ϫⲉⲕⲁⲥ (c)	ϫⲉⲕⲁⲥ	ϫⲉⲕⲁⲥ (c)	ϫⲉⲕⲁⲥ	ϫⲉⲕⲁⲥ (c)	ϫⲉⲕⲁⲥ	ϫⲉⲕⲁⲥ (c)	ϫⲉⲕⲁⲥ	ϫⲉⲕⲁⲥ (c)	ϫⲉⲕⲁⲥ	ϫⲉⲕⲁⲥ (c)	ϫⲉⲕⲁⲥ	ϫⲉⲕⲁⲥ (c)	ϫⲉⲕⲁⲥ	ϫⲉⲕⲁⲥ (c)	ϫⲉⲕⲁⲥ	ϫⲉⲕⲁⲥ (c)	ϫⲉⲕⲁⲥ	ϫⲉⲕⲁⲥ (c)	ϫⲉⲕⲁⲥ	1
6540	12	6538	^^^ Hina	0				402a	3	2010-07-23	1900-01-01	vagrant		https://pishoyg.github.io/crum/6540.html	<i><b>c</b></i> ϩⲓⲛⲁ	<i><b>c</b></i> ϩⲓⲛⲁ	c ϩⲓⲛⲁ	c ϩⲓⲛⲁ	ϩⲓⲛⲁ (c)	ϩⲓⲛⲁ (c)	-								https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=402a	402	a	ϩⲓⲛⲁ (c)	ϩⲓⲛⲁ	ϩⲓⲛⲁ (c)	ϩⲓⲛⲁ	ϩⲓⲛⲁ (c)	ϩⲓⲛⲁ	ϩⲓⲛⲁ (c)	ϩⲓⲛⲁ	ϩⲓⲛⲁ (c)	ϩⲓⲛⲁ	ϩⲓⲛⲁ (c)	ϩⲓⲛⲁ	ϩⲓⲛⲁ (c)	ϩⲓⲛⲁ	ϩⲓⲛⲁ (c)	ϩⲓⲛⲁ	ϩⲓⲛⲁ (c)	ϩⲓⲛⲁ	ϩⲓⲛⲁ (c)	ϩⲓⲛⲁ	1
6541	12	6538	^^^ tare	0				402a	4	2010-07-23	1900-01-01	vagrant		https://pishoyg.github.io/crum/6541.html	<i><b>c</b></i> ⲧⲁⲣⲉ	<i><b>c</b></i> ⲧⲁⲣⲉ	c ⲧⲁⲣⲉ	c ⲧⲁⲣⲉ	ⲧⲁⲣⲉ (c)	ⲧⲁⲣⲉ (c)	-								https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=402a	402	a	ⲧⲁⲣⲉ (c)	ⲧⲁⲣⲉ	ⲧⲁⲣⲉ (c)	ⲧⲁⲣⲉ	ⲧⲁⲣⲉ (c)	ⲧⲁⲣⲉ	ⲧⲁⲣⲉ (c)	ⲧⲁⲣⲉ	ⲧⲁⲣⲉ (c)	ⲧⲁⲣⲉ	ⲧⲁⲣⲉ (c)	ⲧⲁⲣⲉ	ⲧⲁⲣⲉ (c)	ⲧⲁⲣⲉ	ⲧⲁⲣⲉ (c)	ⲧⲁⲣⲉ	ⲧⲁⲣⲉ (c)	ⲧⲁⲣⲉ	ⲧⲁⲣⲉ (c)	ⲧⲁⲣⲉ	1
4833	12	0		99	With following preposition:	With following preposition:		402a	5	2010-04-11	1900-01-01	vagrant		https://pishoyg.github.io/crum/4833.html							HEADER		With following preposition:	With following preposition:	With following preposition:	With following preposition:	With following preposition:	With following preposition:	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=402a	402	a																					0
4834	12	4833	^^ e-	0				402a	6	2010-04-11	1900-01-01	vagrant		https://pishoyg.github.io/crum/4834.html	― ⲉ-	― ⲉ-	― ⲉ-	― ⲉ-	― ⲉ-	― ⲉ-	-								https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=402a	402	a	― ⲉ-	― ⲉ-	― ⲉ-	― ⲉ-	― ⲉ-	― ⲉ-	― ⲉ-	― ⲉ-	― ⲉ-	― ⲉ-	― ⲉ-	― ⲉ-	― ⲉ-	― ⲉ-	― ⲉ-	― ⲉ-	― ⲉ-	― ⲉ-	― ⲉ-	― ⲉ-	1
4835	12	4833	^^ etbe-	0	for, concerning	for, concerning		402a	7	2010-04-11	1900-01-01	vagrant		https://pishoyg.github.io/crum/4835.html	― ⲉⲧⲃⲉ-	― ⲉⲧⲃⲉ-	― ⲉⲧⲃⲉ-	― ⲉⲧⲃⲉ-	― ⲉⲧⲃⲉ-	― ⲉⲧⲃⲉ-	-		for, concerning	for, concerning	for, concerning	for, concerning	for, concerning	for, concerning	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=402a	402	a	― ⲉⲧⲃⲉ-	― ⲉⲧⲃⲉ-	― ⲉⲧⲃⲉ-	― ⲉⲧⲃⲉ-	― ⲉⲧⲃⲉ-	― ⲉⲧⲃⲉ-	― ⲉⲧⲃⲉ-	― ⲉⲧⲃⲉ-	― ⲉⲧⲃⲉ-	― ⲉⲧⲃⲉ-	― ⲉⲧⲃⲉ-	― ⲉⲧⲃⲉ-	― ⲉⲧⲃⲉ-	― ⲉⲧⲃⲉ-	― ⲉⲧⲃⲉ-	― ⲉⲧⲃⲉ-	― ⲉⲧⲃⲉ-	― ⲉⲧⲃⲉ-	― ⲉⲧⲃⲉ-	― ⲉⲧⲃⲉ-	1
4836	12	4833	^^ eJn-	0	upon, for	upon, for		402b	8	2010-04-11	1900-01-01	vagrant		https://pishoyg.github.io/crum/4836.html	― ⲉϫⲛ-	― ⲉϫⲛ-	― ⲉϫⲛ-	― ⲉϫⲛ-	― ⲉϫⲛ-	― ⲉϫⲛ-	-		upon, for	upon, for	upon, for	upon, for	upon, for	upon, for	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=402b	402	b	― ⲉϫⲛ-	― ⲉϫⲛ-	― ⲉϫⲛ-	― ⲉϫⲛ-	― ⲉϫⲛ-	― ⲉϫⲛ-	― ⲉϫⲛ-	― ⲉϫⲛ-	― ⲉϫⲛ-	― ⲉϫⲛ-	― ⲉϫⲛ-	― ⲉϫⲛ-	― ⲉϫⲛ-	― ⲉϫⲛ-	― ⲉϫⲛ-	― ⲉϫⲛ-	― ⲉϫⲛ-	― ⲉϫⲛ-	― ⲉϫⲛ-	― ⲉϫⲛ-	1
4837	12	4833	(S) ^^ n- *^dat^*	0				402b	9	2010-04-11	1900-01-01	vagrant		https://pishoyg.github.io/crum/4837.html	(S) ― ⲛ- {dat}	(S) ― ⲛ- {dat}	(S) ― ⲛ- {dat}	(S) ― ⲛ- {dat}	― ⲛ- {dat}	(S) ― ⲛ- {dat}	-								https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=402b	402	b	― ⲛ- {dat}	― ⲛ- {dat}																			1
4838	12	4833	(B) ^^ nsa-	0	for	for		402b	10	2010-04-11	1900-01-01	vagrant		https://pishoyg.github.io/crum/4838.html	(B) ― ⲛⲥⲁ-	(B) ― ⲛⲥⲁ-	(B) ― ⲛⲥⲁ-	(B) ― ⲛⲥⲁ-	― ⲛⲥⲁ-	(B) ― ⲛⲥⲁ-	-		for	for	for	for	for	for	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=402b	402	b											― ⲛⲥⲁ-	― ⲛⲥⲁ-									1
4839	12	4833	(B) ^^ oute-	0				402b	11	2010-04-11	1900-01-01	vagrant		https://pishoyg.github.io/crum/4839.html	(B) ― ⲟⲩⲧⲉ-	(B) ― ⲟⲩⲧⲉ-	(B) ― ⲟⲩⲧⲉ-	(B) ― ⲟⲩⲧⲉ-	― ⲟⲩⲧⲉ-	(B) ― ⲟⲩⲧⲉ-	-								https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=402b	402	b											― ⲟⲩⲧⲉ-	― ⲟⲩⲧⲉ-									1
