key	key_word	key_deriv	word	type	cz	en	gr	crum	pos	added	updated	created_by	updated_by	key-link	word-parsed	word-parsed-classify	word-title	word-parsed-prettify	type-parsed	gr-parsed	en-parsed	en-parsed-no-greek	crum-link	dialect-S	dialect-Sa	dialect-Sf	dialect-A	dialect-sA	dialect-B	dialect-F	dialect-Fb	dialect-O	dialect-NH	depth
4179	124	4175	(S,sA,B,F) ^^ n-	0	bring to, (of persons)	bring to, (of persons)		79a	5	2010-04-05	1900-01-01	vagrant		https://metremnqymi.com/crum/124.html#drv4179	(S, sA, B, F) ― ⲛ-	"<span class=""word S sA B F""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-comma"">, </span><span class=""dialect sA"">sA</span><span class=""dialect-comma"">, </span><span class=""dialect B"">B</span><span class=""dialect-comma"">, </span><span class=""dialect F"">F</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S sA B F"">― ⲛ-</span></span>"	― ⲛ-	"<span class=""word S sA B F""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-comma"">, </span><span class=""dialect sA"">sA</span><span class=""dialect-comma"">, </span><span class=""dialect B"">B</span><span class=""dialect-comma"">, </span><span class=""dialect F"">F</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S sA B F"">― ⲛ-</span></span>"	-		bring to, <i>of persons</i>	bring to, <i>of persons</i>	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=79a	― ⲛ-				― ⲛ-	― ⲛ-	― ⲛ-				1
4180	124	4175	(S) ^^ nsa-	0	bring against, accuse of	bring against, accuse of		79a	6	2010-04-05	1900-01-01	vagrant		https://metremnqymi.com/crum/124.html#drv4180	(S) ― ⲛⲥⲁ-	"<span class=""word S""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S"">― ⲛⲥⲁ-</span></span>"	― ⲛⲥⲁ-	"<span class=""word S""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S"">― ⲛⲥⲁ-</span></span>"	-		bring against, accuse of	bring against, accuse of	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=79a	― ⲛⲥⲁ-										1
4181	124	4175	(S,B) ^^ naHrn-	0	bring before	bring before		79a	7	2010-04-05	1900-01-01	vagrant		https://metremnqymi.com/crum/124.html#drv4181	(S, B) ― ⲛⲁϩⲣⲛ-	"<span class=""word S B""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-comma"">, </span><span class=""dialect B"">B</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S B"">― ⲛⲁϩⲣⲛ-</span></span>"	― ⲛⲁϩⲣⲛ-	"<span class=""word S B""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-comma"">, </span><span class=""dialect B"">B</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S B"">― ⲛⲁϩⲣⲛ-</span></span>"	-		bring before	bring before	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=79a	― ⲛⲁϩⲣⲛ-					― ⲛⲁϩⲣⲛ-					1
4182	124	4175	(S,B) ^^ Sa-	0	bring to	bring to		79a	8	2010-04-05	1900-01-01	vagrant		https://metremnqymi.com/crum/124.html#drv4182	(S, B) ― ϣⲁ-	"<span class=""word S B""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-comma"">, </span><span class=""dialect B"">B</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S B"">― ϣⲁ-</span></span>"	― ϣⲁ-	"<span class=""word S B""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-comma"">, </span><span class=""dialect B"">B</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S B"">― ϣⲁ-</span></span>"	-		bring to	bring to	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=79a	― ϣⲁ-					― ϣⲁ-					1
4183	124	4175	(B) ^^ Ha-	0	bring to, (of persons)	bring to, (of persons)		79a	9	2010-04-05	1900-01-01	vagrant		https://metremnqymi.com/crum/124.html#drv4183	(B) ― ϩⲁ-	"<span class=""word B""><span class=""dialect-parenthesis"">(</span><span class=""dialect B"">B</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling B"">― ϩⲁ-</span></span>"	― ϩⲁ-	"<span class=""word B""><span class=""dialect-parenthesis"">(</span><span class=""dialect B"">B</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling B"">― ϩⲁ-</span></span>"	-		bring to, <i>of persons</i>	bring to, <i>of persons</i>	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=79a						― ϩⲁ-					1
4184	124	4175	(S,B) ^^ HiJn-	0	bring, carry upon	bring, carry upon		79a	10	2010-04-05	1900-01-01	vagrant		https://metremnqymi.com/crum/124.html#drv4184	(S, B) ― ϩⲓϫⲛ-	"<span class=""word S B""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-comma"">, </span><span class=""dialect B"">B</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S B"">― ϩⲓϫⲛ-</span></span>"	― ϩⲓϫⲛ-	"<span class=""word S B""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-comma"">, </span><span class=""dialect B"">B</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S B"">― ϩⲓϫⲛ-</span></span>"	-		bring, carry upon	bring, carry upon	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=79a	― ϩⲓϫⲛ-					― ϩⲓϫⲛ-					1
4185	124	0		99	With following adverb:	With following adverb:		79b	11	2010-04-05	1900-01-01	vagrant		https://metremnqymi.com/crum/124.html#drv4185					HEADER		With following adverb:	With following adverb:	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=79b											0
4186	124	4185	(S,A,sA,B,F) ^^ ebol	0	bring, put out, publish /$gk: [[agein, ejagein, ekferein]]$/	bring, put out, publish /$gk: [[agein, ejagein, ekferein]]$/	agein, ejagein, ekferein	79b	12	2010-04-05	1900-01-01	vagrant		https://metremnqymi.com/crum/124.html#drv4186	(S, A, sA, B, F) ― ⲉⲃⲟⲗ	"<span class=""word S A sA B F""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-comma"">, </span><span class=""dialect A"">A</span><span class=""dialect-comma"">, </span><span class=""dialect sA"">sA</span><span class=""dialect-comma"">, </span><span class=""dialect B"">B</span><span class=""dialect-comma"">, </span><span class=""dialect F"">F</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S A sA B F"">― ⲉⲃⲟⲗ</span></span>"	― ⲉⲃⲟⲗ	"<span class=""word S A sA B F""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-comma"">, </span><span class=""dialect A"">A</span><span class=""dialect-comma"">, </span><span class=""dialect sA"">sA</span><span class=""dialect-comma"">, </span><span class=""dialect B"">B</span><span class=""dialect-comma"">, </span><span class=""dialect F"">F</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S A sA B F"">― ⲉⲃⲟⲗ</span></span>"	-	αγειν, εξαγειν, εκφερειν	bring, put out, publish [αγειν, εξαγειν, εκφερειν]	bring, put out, publish	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=79b	― ⲉⲃⲟⲗ			― ⲉⲃⲟⲗ	― ⲉⲃⲟⲗ	― ⲉⲃⲟⲗ	― ⲉⲃⲟⲗ				1
4187	124	4186	..ei. *^[ebol]^* eJn-	0	bring out upon, for	bring out upon, for		79b	13	2010-04-05	2010-04-05	vagrant	vagrant	https://metremnqymi.com/crum/124.html#drv4187	ⲉⲓ. {ⲉⲃⲟⲗ} ⲉϫⲛ-	"<span class=""word""><span class=""spelling"">ⲉⲓ. {ⲉⲃⲟⲗ} ⲉϫⲛ-</span></span>"	ⲉⲓ. {ⲉⲃⲟⲗ} ⲉϫⲛ-	"<span class=""word""><span class=""spelling"">ⲉⲓ. {ⲉⲃⲟⲗ} ⲉϫⲛ-</span></span>"	-		bring out upon, for	bring out upon, for	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=79b	ⲉⲓ. {ⲉⲃⲟⲗ} ⲉϫⲛ-	ⲉⲓ. {ⲉⲃⲟⲗ} ⲉϫⲛ-	ⲉⲓ. {ⲉⲃⲟⲗ} ⲉϫⲛ-	ⲉⲓ. {ⲉⲃⲟⲗ} ⲉϫⲛ-	ⲉⲓ. {ⲉⲃⲟⲗ} ⲉϫⲛ-	ⲉⲓ. {ⲉⲃⲟⲗ} ⲉϫⲛ-	ⲉⲓ. {ⲉⲃⲟⲗ} ⲉϫⲛ-	ⲉⲓ. {ⲉⲃⲟⲗ} ⲉϫⲛ-	ⲉⲓ. {ⲉⲃⲟⲗ} ⲉϫⲛ-	ⲉⲓ. {ⲉⲃⲟⲗ} ⲉϫⲛ-	2
4188	124	4186	..ei. *^[ebol]^* Hn-	0	bring out from	bring out from		79b	14	2010-04-05	2010-04-05	vagrant	vagrant	https://metremnqymi.com/crum/124.html#drv4188	ⲉⲓ. {ⲉⲃⲟⲗ} ϩⲛ-	"<span class=""word""><span class=""spelling"">ⲉⲓ. {ⲉⲃⲟⲗ} ϩⲛ-</span></span>"	ⲉⲓ. {ⲉⲃⲟⲗ} ϩⲛ-	"<span class=""word""><span class=""spelling"">ⲉⲓ. {ⲉⲃⲟⲗ} ϩⲛ-</span></span>"	-		bring out from	bring out from	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=79b	ⲉⲓ. {ⲉⲃⲟⲗ} ϩⲛ-	ⲉⲓ. {ⲉⲃⲟⲗ} ϩⲛ-	ⲉⲓ. {ⲉⲃⲟⲗ} ϩⲛ-	ⲉⲓ. {ⲉⲃⲟⲗ} ϩⲛ-	ⲉⲓ. {ⲉⲃⲟⲗ} ϩⲛ-	ⲉⲓ. {ⲉⲃⲟⲗ} ϩⲛ-	ⲉⲓ. {ⲉⲃⲟⲗ} ϩⲛ-	ⲉⲓ. {ⲉⲃⲟⲗ} ϩⲛ-	ⲉⲓ. {ⲉⲃⲟⲗ} ϩⲛ-	ⲉⲓ. {ⲉⲃⲟⲗ} ϩⲛ-	2
4189	124	4185	(S,B,F) ^^ epesht	0	bring down	bring down		79b	15	2010-04-05	1900-01-01	vagrant		https://metremnqymi.com/crum/124.html#drv4189	(S, B, F) ― ⲉⲡⲉⲥⲏⲧ	"<span class=""word S B F""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-comma"">, </span><span class=""dialect B"">B</span><span class=""dialect-comma"">, </span><span class=""dialect F"">F</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S B F"">― ⲉⲡⲉⲥⲏⲧ</span></span>"	― ⲉⲡⲉⲥⲏⲧ	"<span class=""word S B F""><span class=""dialect-parenthesis"">(</span><span class=""dialect S"">S</span><span class=""dialect-comma"">, </span><span class=""dialect B"">B</span><span class=""dialect-comma"">, </span><span class=""dialect F"">F</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling S B F"">― ⲉⲡⲉⲥⲏⲧ</span></span>"	-		bring down	bring down	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=79b	― ⲉⲡⲉⲥⲏⲧ					― ⲉⲡⲉⲥⲏⲧ	― ⲉⲡⲉⲥⲏⲧ				1
4190	124	4185	(B) ^^ epSwi	0	bring, raise up	bring, raise up		79b	16	2010-04-05	1900-01-01	vagrant		https://metremnqymi.com/crum/124.html#drv4190	(B) ― ⲉⲡϣⲱⲓ	"<span class=""word B""><span class=""dialect-parenthesis"">(</span><span class=""dialect B"">B</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling B"">― ⲉⲡϣⲱⲓ</span></span>"	― ⲉⲡϣⲱⲓ	"<span class=""word B""><span class=""dialect-parenthesis"">(</span><span class=""dialect B"">B</span><span class=""dialect-parenthesis"">)</span> <span class=""spelling B"">― ⲉⲡϣⲱⲓ</span></span>"	-		bring, raise up	bring, raise up	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=79b						― ⲉⲡϣⲱⲓ					1
