key	key_word	key_deriv	word	type	cz	en	gr	crum	pos	added	updated	created_by	updated_by	key-link	word-parsed	word-parsed-no-ref	word-parsed-no-html	word-parsed-no-ref-no-html	word-parsed-prettify	type-parsed	gr-parsed	en-parsed	en-parsed-no-html	en-parsed-no-greek	en-parsed-light-greek	en-parsed-link-light-greek	en-parsed-no-greek-no-html	crum-link	crum-page	crum-column	dialect-S	lemma-S	dialect-Sa	lemma-Sa	dialect-Sf	lemma-Sf	dialect-A	lemma-A	dialect-sA	lemma-sA	dialect-B	lemma-B	dialect-F	lemma-F	dialect-Fb	lemma-Fb	dialect-O	lemma-O	dialect-NH	lemma-NH	depth
239	614	0	(S) baS aph	0	? bareheaded	? bareheaded		47a	8	2010-01-25	1900-01-01	vagrant		https://pishoyg.github.io/crum/239.html	(S) ⲃⲁϣ ⲁⲡⲏ	(S) ⲃⲁϣ ⲁⲡⲏ	(S) ⲃⲁϣ ⲁⲡⲏ	(S) ⲃⲁϣ ⲁⲡⲏ	(S) ⲃⲁϣ ⲁⲡⲏ	-		? bareheaded	? bareheaded	? bareheaded	? bareheaded	? bareheaded	? bareheaded	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=47a	47	a	ⲃⲁϣ ⲁⲡⲏ	ⲃⲁϣ ⲁⲡⲏ																			0
240	614	0	baS aHhu, pkaH nbaS aHhu	0	(among localities S. of Egypt)	(among localities S. of Egypt)		47a	9	2010-01-25	1900-01-01	vagrant		https://pishoyg.github.io/crum/240.html	ⲃⲁϣ ⲁϩⲏⲩ, ⲡⲕⲁϩ ⲛⲃⲁϣ ⲁϩⲏⲩ	ⲃⲁϣ ⲁϩⲏⲩ, ⲡⲕⲁϩ ⲛⲃⲁϣ ⲁϩⲏⲩ	ⲃⲁϣ ⲁϩⲏⲩ, ⲡⲕⲁϩ ⲛⲃⲁϣ ⲁϩⲏⲩ	ⲃⲁϣ ⲁϩⲏⲩ, ⲡⲕⲁϩ ⲛⲃⲁϣ ⲁϩⲏⲩ	ⲃⲁϣ ⲁϩⲏⲩ, ⲡⲕⲁϩ ⲛⲃⲁϣ ⲁϩⲏⲩ	-		<i>among localities S. of Egypt</i>	among localities S. of Egypt	<i>among localities S. of Egypt</i>	<i>among localities S. of Egypt</i>	<i>among localities S. of Egypt</i>	among localities S. of Egypt	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=47a	47	a	ⲃⲁϣ ⲁϩⲏⲩ, ⲡⲕⲁϩ ⲛⲃⲁϣ ⲁϩⲏⲩ	ⲃⲁϣ ⲁϩⲏⲩ	ⲃⲁϣ ⲁϩⲏⲩ, ⲡⲕⲁϩ ⲛⲃⲁϣ ⲁϩⲏⲩ	ⲃⲁϣ ⲁϩⲏⲩ	ⲃⲁϣ ⲁϩⲏⲩ, ⲡⲕⲁϩ ⲛⲃⲁϣ ⲁϩⲏⲩ	ⲃⲁϣ ⲁϩⲏⲩ	ⲃⲁϣ ⲁϩⲏⲩ, ⲡⲕⲁϩ ⲛⲃⲁϣ ⲁϩⲏⲩ	ⲃⲁϣ ⲁϩⲏⲩ	ⲃⲁϣ ⲁϩⲏⲩ, ⲡⲕⲁϩ ⲛⲃⲁϣ ⲁϩⲏⲩ	ⲃⲁϣ ⲁϩⲏⲩ	ⲃⲁϣ ⲁϩⲏⲩ, ⲡⲕⲁϩ ⲛⲃⲁϣ ⲁϩⲏⲩ	ⲃⲁϣ ⲁϩⲏⲩ	ⲃⲁϣ ⲁϩⲏⲩ, ⲡⲕⲁϩ ⲛⲃⲁϣ ⲁϩⲏⲩ	ⲃⲁϣ ⲁϩⲏⲩ	ⲃⲁϣ ⲁϩⲏⲩ, ⲡⲕⲁϩ ⲛⲃⲁϣ ⲁϩⲏⲩ	ⲃⲁϣ ⲁϩⲏⲩ	ⲃⲁϣ ⲁϩⲏⲩ, ⲡⲕⲁϩ ⲛⲃⲁϣ ⲁϩⲏⲩ	ⲃⲁϣ ⲁϩⲏⲩ	ⲃⲁϣ ⲁϩⲏⲩ, ⲡⲕⲁϩ ⲛⲃⲁϣ ⲁϩⲏⲩ	ⲃⲁϣ ⲁϩⲏⲩ	0
241	616	0	(S) ra nb. (B) ro mb.	0	saw-edged /$gk: [[priothroeidhs]]$/	saw-edged /$gk: [[priothroeidhs]]$/	priothroeidhs	47b	1	2010-01-25	2010-01-30	vagrant	vagrant	https://pishoyg.github.io/crum/241.html	"(S) ⲣⲁ ⲛⲃ.
(B) ⲣⲟ ⲙⲃ."	"(S) ⲣⲁ ⲛⲃ.
(B) ⲣⲟ ⲙⲃ."	"(S) ⲣⲁ ⲛⲃ.
(B) ⲣⲟ ⲙⲃ."	"(S) ⲣⲁ ⲛⲃ.
(B) ⲣⲟ ⲙⲃ."	"(S) ⲣⲁ ⲛⲃ.
(B) ⲣⲟ ⲙⲃ."	-	πριοτηροειδησ	saw-edged [πριοτηροειδησ]	saw-edged [πριοτηροειδησ]	saw-edged	"saw-edged <span style=""opacity:0.7"">[πριοτηροειδησ]</span>"	"saw-edged <span style=""opacity:0.7"">[<a href=""https://logeion.uchicago.edu/%CF%80%CF%81%CE%B9%CE%BF%CF%84%CE%B7%CF%81%CE%BF%CE%B5%CE%B9%CE%B4%CE%B7%CF%83"">πριοτηροειδησ</a>]</span>"	saw-edged	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=47b	47	b	ⲣⲁ ⲛⲃ.	ⲣⲁ ⲛⲃ.									ⲣⲟ ⲙⲃ.	ⲣⲟ ⲙⲃ.									0
242	619	0	(S) r b.,o nb.	0	grow, develop (/*abnormally ?*/) eyelids	grow, develop (/*abnormally ?*/) eyelids		48a	1	2010-01-25	2010-01-30	vagrant	vagrant	https://pishoyg.github.io/crum/242.html	(S) ⲣ ⲃ., ⲟ ⲛⲃ.	(S) ⲣ ⲃ., ⲟ ⲛⲃ.	(S) ⲣ ⲃ., ⲟ ⲛⲃ.	(S) ⲣ ⲃ., ⲟ ⲛⲃ.	(S) ⲣ ⲃ., ⲟ ⲛⲃ.	-		grow, develop <i>(abnormally ?)</i> eyelids	grow, develop (abnormally ?) eyelids	grow, develop <i>(abnormally ?)</i> eyelids	grow, develop <i>(abnormally ?)</i> eyelids	grow, develop <i>(abnormally ?)</i> eyelids	grow, develop (abnormally ?) eyelids	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=48a	48	a	ⲣ ⲃ., ⲟ ⲛⲃ.	ⲣ ⲃ.																			0
245	633	0	(B) metebh	4				52b	1	2010-01-25	1900-01-01	vagrant		https://pishoyg.github.io/crum/245.html	(B) ⲙⲉⲧⲉⲃⲏ	(B) ⲙⲉⲧⲉⲃⲏ	(B) ⲙⲉⲧⲉⲃⲏ	(B) ⲙⲉⲧⲉⲃⲏ	(B) ⲙⲉⲧⲉⲃⲏ (ⲧ)	noun female								https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=52b	52	b											ⲙⲉⲧⲉⲃⲏ (ⲧ)	ⲙⲉⲧⲉⲃⲏ									0
246	634	0	e. mme	0	pure honey	pure honey		52b	1	2010-01-25	2010-01-30	vagrant	vagrant	https://pishoyg.github.io/crum/246.html	ⲉ. ⲙⲙⲉ	ⲉ. ⲙⲙⲉ	ⲉ. ⲙⲙⲉ	ⲉ. ⲙⲙⲉ	ⲉ. ⲙⲙⲉ	-		pure honey	pure honey	pure honey	pure honey	pure honey	pure honey	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=52b	52	b	ⲉ. ⲙⲙⲉ	ⲉ. ⲙⲙⲉ	ⲉ. ⲙⲙⲉ	ⲉ. ⲙⲙⲉ	ⲉ. ⲙⲙⲉ	ⲉ. ⲙⲙⲉ	ⲉ. ⲙⲙⲉ	ⲉ. ⲙⲙⲉ	ⲉ. ⲙⲙⲉ	ⲉ. ⲙⲙⲉ	ⲉ. ⲙⲙⲉ	ⲉ. ⲙⲙⲉ	ⲉ. ⲙⲙⲉ	ⲉ. ⲙⲙⲉ	ⲉ. ⲙⲙⲉ	ⲉ. ⲙⲙⲉ	ⲉ. ⲙⲙⲉ	ⲉ. ⲙⲙⲉ	ⲉ. ⲙⲙⲉ	ⲉ. ⲙⲙⲉ	0
247	634	0	(S) ebieHoout	0	wild honey	wild honey		52b	2	2010-01-25	1900-01-01	vagrant		https://pishoyg.github.io/crum/247.html	(S) ⲉⲃⲓⲉϩⲟⲟⲩⲧ	(S) ⲉⲃⲓⲉϩⲟⲟⲩⲧ	(S) ⲉⲃⲓⲉϩⲟⲟⲩⲧ	(S) ⲉⲃⲓⲉϩⲟⲟⲩⲧ	(S) ⲉⲃⲓⲉϩⲟⲟⲩⲧ	-		wild honey	wild honey	wild honey	wild honey	wild honey	wild honey	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=52b	52	b	ⲉⲃⲓⲉϩⲟⲟⲩⲧ	ⲉⲃⲓⲉϩⲟⲟⲩⲧ																			0
248	634	0	(S,B) mane.	0	 /$gk: [[nomh melitos]]$/	 /$gk: [[nomh melitos]]$/	nomh melitos	52b	3	2010-01-25	2010-01-30	vagrant	vagrant	https://pishoyg.github.io/crum/248.html	(S, B) ⲙⲁⲛⲉ.	(S, B) ⲙⲁⲛⲉ.	(S, B) ⲙⲁⲛⲉ.	(S, B) ⲙⲁⲛⲉ.	(S, B) ⲙⲁⲛⲉ.	-	νομη μελιτοσ	[νομη μελιτοσ]	[νομη μελιτοσ]		"<span style=""opacity:0.7"">[νομη μελιτοσ]</span>"	"<span style=""opacity:0.7"">[<a href=""https://logeion.uchicago.edu/%CE%BD%CE%BF%CE%BC%CE%B7"">νομη</a> <a href=""https://logeion.uchicago.edu/%CE%BC%CE%B5%CE%BB%CE%B9%CF%84%CE%BF%CF%83"">μελιτοσ</a>]</span>"		https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=52b	52	b	ⲙⲁⲛⲉ.	ⲙⲁⲛⲉ.									ⲙⲁⲛⲉ.	ⲙⲁⲛⲉ.									0
249	634	0	(S) sane.	0	honey dealer	honey dealer		52b	4	2010-01-25	2010-01-30	vagrant	vagrant	https://pishoyg.github.io/crum/249.html	(S) ⲥⲁⲛⲉ.	(S) ⲥⲁⲛⲉ.	(S) ⲥⲁⲛⲉ.	(S) ⲥⲁⲛⲉ.	(S) ⲥⲁⲛⲉ.	-		honey dealer	honey dealer	honey dealer	honey dealer	honey dealer	honey dealer	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=52b	52	b	ⲥⲁⲛⲉ.	ⲥⲁⲛⲉ.																			0
250	634	0	(S) ebit (Sf) ebeit	0	honey dealer	honey dealer		52b	5	2010-01-25	1900-01-01	vagrant		https://pishoyg.github.io/crum/250.html	"(S) ⲉⲃⲓⲧ
(Sf) ⲉⲃⲉⲓⲧ"	"(S) ⲉⲃⲓⲧ
(Sf) ⲉⲃⲉⲓⲧ"	"(S) ⲉⲃⲓⲧ
(Sf) ⲉⲃⲉⲓⲧ"	"(S) ⲉⲃⲓⲧ
(Sf) ⲉⲃⲉⲓⲧ"	"(S) ⲉⲃⲓⲧ
(Sf) ⲉⲃⲉⲓⲧ"	-		honey dealer	honey dealer	honey dealer	honey dealer	honey dealer	honey dealer	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=52b	52	b	ⲉⲃⲓⲧ	ⲉⲃⲓⲧ			ⲉⲃⲉⲓⲧ	ⲉⲃⲉⲓⲧ															0
